id,Face
3473,[👁o¬}
3474,(^.ಠ}
3475,(¬o^}
3476,(ಠᆺ¬}
3477,(^.˘|
3478,|ಥ.¬}
3479,[¬.⚆|
3480,[^.X}
3481,[♥o¬:
3482,(ಠᆺ˘|
3483,|X.ʘ}
3484,(Xᴥ⊙}
3485,{ಠᆺ¬}
3486,꒰ʘ.⚆}
3487,[˘.X|
3488,(♥.¬:
3489,(^.^}
3490,꒰^ʖʘ|
3491,(⚆.ಠ}
3492,{◉.˘}
3493,(ಠ.ಠ}
3494,(^.˘✿
3495,{⊙.ʘ|
3496,|ಠ.◉|
3497,|⊙ʖ¬}
3498,(˘.ʘ|
3499,|^.^}
3500,[ಠo^:
3501,{^.˘|
3502,✿¬.ಠ}
3503,[ಠo⚆}
3504,{⊙ʖ¬}
3505,(⊙.ಠ}
3506,{^.◉}
3507,|⊙.⚆:
3508,{⚆.⚆}
3509,:⚆o^}
3510,:ಥo⊙:
3511,|¬益⊙✿
3512,{⚆o^}
3513,[˘o⊙|
3514,{⚆o♥|
3515,(¬.ʘ|
3516,(˘.ʘ✿
3517,(⊙.⚆}
3518,(ಥᆺ◉|
3519,✿ಠ.^}
3520,|♥.˘꒱
3521,{˘.⊙✿
3522,✿⚆.ʘʔ
3523,✿◉.˘}
3524,:⊙.¬}
3525,|⊙ʖ⚆|
3526,:^.˘}
3527,[ಠ.⚆|
3528,{X.¬}
3529,(ʘ.X}
3530,|^o^|
3531,{◉.¬}
3532,|⊙.X|
3533,|˘.ʘ|
3534,{^.^}
3535,(^.ಠ}
3536,(^益¬}
3537,(ಠ.♥:
3538,{^oಠ}
3539,[^.⊙}
3540,{¬ʖ◉:
3541,|X.ಠ}
3542,(^o¬}
3543,|ಠoX}
3544,(˘.ಥ}
3545,[ʘo¬}
3546,|◉ʖ^:
3547,[⚆ᆺ^}
3548,|˘.˘}
3549,[◉.⊙}
3550,|¬.◉}
3551,(⚆.˘}
3552,|◉.ʘ}
3553,{ಠ.ʘ✿
3554,|˘.ಠ|
3555,|¬.◉|
3556,[ಠ.⚆|
3557,(♥.^:
3558,[⚆.◉}
3559,[¬.˘|
3560,ʕ◉.˘:
3561,|⊙.^}
3562,:⚆o¬}
3563,✿^ᆺಥ}
3564,꒰ಠ.˘}
3565,|⚆o👁|
3566,(◉ᆺʘ}
3567,(^.ಠ}
3568,|⊙o^|
3569,|X.⊙}
3570,(⚆ᆺ◕}
3571,|◉.¬|
3572,{^益˘}
3573,|˘.ಥ|
3574,|♥o⊙}
3575,(⚆ᆺ👁:
3576,[¬ʖ¬꒱
3577,(¬ᆺ⊙}
3578,|˘.⊙:
3579,|⊙.X|
3580,:X.˘}
3581,[⚆oX|
3582,|⚆.⊙}
3583,|˘.⊙꒱
3584,ʕ⚆.ಠ}
3585,꒰^ᆺ♥}
3586,(^o˘}
3587,{^o⚆}
3588,✿ʘʖಠ:
3589,|ʘ.⚆꒱
3590,:⊙ᴥಠ✿
3591,(˘෴¬:
3592,:˘.◉}
3593,(◉o˘}
3594,꒰¬ʖX|
3595,(¬.¬:
3596,✿¬o⚆}
3597,[˘.ಠ|
3598,[⊙ʖ◉}
3599,:◉.⚆}
3600,:⊙.^|
3601,ʕ◉.ಠ}
3602,{˘o👁:
3603,:⚆.⚆|
3604,|˘.ಥ:
3605,|ಠᴥ♥꒱
3606,{¬.◉꒱
3607,[ಠ.⊙}
3608,(¬.X}
3609,|⊙.˘|
3610,[˘.ಠ}
3611,꒰◉.˘}
3612,✿X.ಠ|
3613,:ಥoಠ✿
3614,:^.˘|
3615,{⚆.¬:
3616,|⊙.⊙}
3617,|◉.ʘ}
3618,✿ಠ.ಠ:
3619,[⊙.^}
3620,[¬.⊙}
3621,꒰¬.⊙}
3622,(ಠoʘ}
3623,(◉oಠ|
3624,[^.⊙}
3625,:^.⊙}
3626,[^o˘}
3627,|^ᆺ^}
3628,(˘.⚆|
3629,{◉.⊙}
3630,[^.⚆:
3631,[⚆.¬}
3632,[ಠ.◉:
3633,{˘.⊙:
3634,(¬oʘ}
3635,(ʘ.⊙:
3636,:˘.˘}
3637,(⊙.ಠ}
3638,[X.⊙}
3639,(¬oʘ}
3640,✿👁.⊙:
3641,(^ᆺ˘|
3642,|👁o¬|
3643,(◕.ಠ}
3644,[⊙.ಠ:
3645,(ಠ.¬:
3646,꒰⚆.¬|
3647,[¬.ʘ|
3648,[¬ʖ¬:
3649,ʕಠ.X|
3650,{¬o◉꒱
3651,{ಠo˘}
3652,[^.^|
3653,:⚆.˘}
3654,[⚆.¬꒱
3655,{¬.ಠ}
3656,[♥.ಠ꒱
3657,ʕ^.⚆}
3658,:¬.¬}
3659,{♥.^}
3660,|⚆ᆺ¬}
3661,꒰^ʖ^|
3662,{¬ᆺ◉}
3663,[◉.⚆꒱
3664,|⊙.^}
3665,(ʘ.ಥ:
3666,:¬.X:
3667,[ಥ.⚆}
3668,꒰¬.⚆|
3669,(X.ಠ}
3670,:♥.⚆}
3671,(¬ᆺಠ}
3672,[⚆.⊙}
3673,(X.¬}
3674,(♥.♥}
3675,[⚆.¬}
3676,:¬.⊙}
3677,(⊙.X꒱
3678,(⚆෴ʘ:
3679,|˘.⊙✿
3680,:👁.ಠ}
3681,|ಥ.¬}
3682,ʕ◉.X}
3683,[˘.¬}
3684,[👁ᆺXʔ
3685,:⚆.¬}
3686,{⊙.ʘ|
3687,{⚆.◉}
3688,꒰◉.¬|
3689,✿⚆.👁}
3690,{♥.˘}
3691,|⚆.◉}
3692,[¬.♥}
3693,[◉.⊙|
3694,{˘.^}
3695,[⚆.◉|
3696,꒰¬.¬}
3697,{ಠ.⚆}
3698,(^.◉}
3699,{◉.⚆ʔ
3700,|˘.ಠ|
3701,[˘.◉|
3702,:¬oX}
3703,|♥.¬}
3704,|ʘ.ಠ}
3705,[◉.ʘ:
3706,✿⊙.¬}
3707,[⊙.^}
3708,(⚆ᆺ⊙}
3709,|X.⊙}
3710,[^.◉|
3711,[^.ಠ|
3712,|^o^꒱
3713,(¬.¬}
3714,:^.^}
3715,✿⚆.◉}
3716,(¬.˘}
3717,꒰^o⚆:
3718,{⊙o¬:
3719,:^oX|
3720,{¬o⊙}
3721,:◉.⚆|
3722,꒰ಠo¬}
3723,{ಠ.⊙|
3724,:^.˘}
3725,[◉.¬|
3726,(◉o♥|
3727,{^ʖ⊙}
3728,[⚆.ʘ}
3729,|⚆.˘}
3730,{˘.^:
3731,(^.^}
3732,(˘益˘}
3733,ʕ◉.⊙}
3734,[^.X}
3735,(ಠ.˘|
3736,[♥.ಠʔ
3737,:ʘo¬}
3738,(^o¬}
3739,|ಠ.⚆}
3740,(˘ᆺ˘}
3741,[⚆.◉}
3742,꒰ಠo⊙|
3743,ʕ˘.◉}
3744,꒰˘෴^}
3745,{◉.ಠ}
3746,:◉.¬✿
3747,|¬.♥ʔ
3748,|⊙.ಠ|
3749,[⊙.ʘ}
3750,{◉.˘|
3751,꒰˘ᆺಠ}
3752,{♥.^}
3753,[⊙o⊙}
3754,|X.^}
3755,(^.^}
3756,(¬ʖʘ:
3757,{ಠo^}
3758,{¬.⚆|
3759,(⚆.¬}
3760,[◉o¬|
3761,꒰◉.⚆}
3762,|˘.⚆}
3763,(^益˘|
3764,|⚆oಥ}
3765,(⚆o👁}
3766,{X.♥:
3767,|^益X|
3768,|˘෴X:
3769,✿⊙.⚆}
3770,(⊙.¬}
3771,[^෴♥}
3772,|˘ᆺ👁}
3773,|⚆.¬|
3774,:ಠ.˘}
3775,[^.ಠ:
3776,[¬.ಠ|
3777,[¬.◉}
3778,✿˘o^}
3779,✿¬o^}
3780,[◉.¬}
3781,{⚆.ʘ|
3782,{^o⚆}
3783,|⚆oX}
3784,{ಠo⚆}
3785,|⊙.X|
3786,:ಠ.◉}
3787,|◉o¬}
3788,:ʘ.ʘ:
3789,[˘.¬}
3790,{⚆o♥:
3791,[¬.ಥ}
3792,|ʘ෴ಠ}
3793,{^o¬}
3794,✿^.⊙}
3795,|˘.ಥ|
3796,(ʘ.˘}
3797,(ಠ.¬}
3798,✿◉.ಠ}
3799,{ಠo¬}
3800,(^.♥}
3801,|˘.◕|
3802,:ಠ.ಠ:
3803,꒰˘.¬}
3804,|⚆.◉}
3805,:⊙.˘}
3806,(◉o¬}
3807,(⚆.⊙}
3808,:ʘ.˘|
3809,|◉.¬|
3810,[ʘ.¬}
3811,(^o^|
3812,[⊙.ಠ}
3813,{⊙o¬}
3814,(◉.⊙|
3815,(⊙.◉|
3816,[⊙oX|
3817,|⚆.⚆}
3818,(˘ᆺʘ}
3819,(¬.◉}
3820,(♥o◉|
3821,[¬.♥}
3822,|ಠ.X}
3823,|ʘ.⚆:
3824,(ಥ.˘}
3825,(⚆.X}
3826,[¬.◉}
3827,{¬.¬}
3828,|¬.◉✿
3829,|◕.˘:
3830,:⊙.¬|
3831,|◉.ಠ}
3832,(⚆o⚆}
3833,꒰⚆෴^}
3834,|⊙.♥}
3835,(ಠo^꒱
3836,(◉.⚆:
3837,|ಠ.˘}
3838,(♥ᆺ⚆:
3839,[ಥ.˘}
3840,|⚆.ʘ|
3841,:ʘ.˘}
3842,|ಥo⊙}
3843,(◉.ಠ}
3844,{X.♥}
3845,(⚆.ʘ|
3846,꒰ಠ෴¬}
3847,(⊙ʖ^:
3848,|⊙෴◉꒱
3849,[ಥʖಥ꒱
3850,{X.˘}
3851,|⊙෴◉꒱
3852,꒰¬.⚆}
3853,[ʘ.◉|
3854,꒰^.◉}
3855,꒰⚆.ಠ:
3856,[ʘ.◉|
3857,{⚆.⊙:
3858,{^o˘:
3859,(⚆.⚆}
3860,[X.◉:
3861,[^.^|
3862,|ʘ.˘}
3863,|◉.◉꒱
3864,[^.˘}
3865,(^.⚆}
3866,|ಠ.^꒱
3867,:ಠ.⚆}
3868,[˘.˘}
3869,(˘.◉}
3870,{^o^|
3871,|¬.X꒱
3872,|ಠ.˘|
3873,{ಠ.ಠ|
3874,|^.¬}
3875,{ಠ益⊙}
3876,(^.⚆}
3877,{^ʖ⚆}
3878,(⊙.ಥ}
3879,|^oಠ|
3880,[◉ᆺX|
3881,(¬.⚆}
3882,(ಥʖ^}
3883,{˘.¬:
3884,{⊙.ಠ}
3885,:♥.^:
3886,|◉.ಠ}
3887,ʕ⚆.X|
3888,:¬.^}
3889,[⚆ᆺ¬}
3890,:ಠo◉}
3891,|◉oʘ꒱
3892,|˘.¬}
3893,(˘.◉:
3894,{^.⚆|
3895,{ʘᆺ♥|
3896,[⚆益˘:
3897,:⚆o¬|
3898,|X益⊙꒱
3899,[^.ಥ}
3900,[^.X꒱
3901,|˘.⚆}
3902,{⚆o◉}
3903,{⊙.⊙}
3904,꒰X.˘}
3905,(ಥo¬:
3906,|¬.⚆}
3907,[⚆.⚆}
3908,:ʘ.ʘ|
3909,(♥.ʘ}
3910,(ʘ.♥}
3911,|♥.⚆}
3912,(ಠᆺ⚆}
3913,{ಠ.♥}
3914,|⊙.⚆}
3915,|¬o◉:
3916,:ಠ.⚆}
3917,[⚆.¬}
3918,[^.¬}
3919,:⊙ʖ¬}
3920,[^.¬}
3921,[^.˘}
3922,{⚆.◉✿
3923,[^ʖ⚆✿
3924,|^.^|
3925,{ʘᆺಠ}
3926,:¬.˘✿
3927,(◉.⚆}
3928,|◉.ಠ}
3929,|ಠ.⚆|
3930,{˘෴X✿
3931,[⚆.¬|
3932,:⚆.^}
3933,[˘.ಠ:
3934,[⚆ʖ⚆}
3935,꒰^.⚆|
3936,|¬.¬}
3937,(¬.⚆}
3938,(♥.⚆|
3939,[X.⚆}
3940,[˘.¬|
3941,:ಠᴥ◉}
3942,(⊙ᆺಠ꒱
3943,(⊙.⊙ʔ
3944,:¬.¬}
3945,꒰⚆.⚆}
3946,(^ᆺಥ}
3947,|˘.˘|
3948,{ʘ.¬}
3949,[X.¬}
3950,꒰ಠ.X:
3951,ʕ^.⚆|
3952,꒰¬.◉}
3953,(⊙o¬}
3954,{⊙.˘ʔ
3955,[◉o◉}
3956,{^.⚆}
3957,(^o⊙}
3958,꒰◉.˘}
3959,(^.⚆}
3960,[⊙.^}
3961,[👁.⊙|
3962,{X.⊙}
3963,{˘o⚆✿
3964,|¬o⚆}
3965,✿⊙.˘}
3966,(⊙.^|
3967,{ಥ.◉}
3968,{◉.⚆}
3969,(⚆.◉}
3970,✿¬෴⊙}
3971,✿⚆.◉}
3972,{¬.⚆✿
3973,[^o˘|
3974,[^.˘|
3975,{ʘ.◉}
3976,|¬.¬}
3977,|˘.¬:
3978,[⊙o◉}
3979,:◉.⚆}
3980,|ಠ.^꒱
3981,(◉益¬|
3982,|⚆.⚆✿
3983,꒰ಠ.^}
3984,{◉.ಠ꒱
3985,(Xo♥}
3986,:👁.◉}
3987,(^.¬}
3988,|⊙.◉|
3989,꒰^.^|
3990,[¬.^}
3991,(◉.◉꒱
3992,:◉ᆺʘ}
3993,{¬.X}
3994,{^.ಠ}
3995,{X.⚆|
3996,[ಠ.◉|
3997,(👁.⚆|
3998,(ಠʖX}
3999,[⊙o^}
4000,(^.◉|
4001,|ಠᆺ◉}
4002,{⊙.^}
4003,(^.¬:
4004,{⚆.X|
4005,|⚆ʖ👁}
4006,(⊙.^}
4007,{👁.⊙}
4008,{⚆.˘✿
4009,|ʘo◉|
4010,|⚆ʖ⚆✿
4011,[ಠ.X}
4012,(XoX}
4013,(⊙.◉:
4014,|⊙益¬:
4015,{˘.˘}
4016,(ʘo¬}
4017,(Xo^}
4018,[◉.⚆}
4019,[◉.ʘ}
4020,[^.⊙:
4021,|ಠ.ಠ}
4022,|⚆.♥|
4023,{⚆ᆺ˘|
4024,[˘.👁|
4025,{ಠ.¬꒱
4026,|ಠᆺ^}
4027,{¬.⊙}
4028,{¬.¬}
4029,✿◉.¬}
4030,{⊙oX:
4031,[X.ಠ:
4032,[◉.^}
4033,(^.👁|
4034,(◉෴⚆}
4035,[˘ʖX|
4036,{ಠo^꒱
4037,|⚆.˘꒱
4038,ʕ⊙.◉}
4039,|ಥ.◉}
4040,|^.˘|
4041,ʕ^ᆺ^|
4042,|¬.⚆}
4043,|˘.♥}
4044,[˘.ʘ:
4045,(^o¬|
4046,(♥.^:
4047,|ಠ.^:
4048,|˘.♥|
4049,:◉ʖʘ}
4050,(ʘ.¬}
4051,:˘.◉:
4052,:ಠ.˘}
4053,|˘.˘}
4054,|^.˘|
4055,[¬.X꒱
4056,[^.ʘ}
4057,[⚆oಠ}
4058,[♥෴˘:
4059,[¬.¬}
4060,|ಥ.ʘ}
4061,(˘.⚆}
4062,|¬.⚆}
4063,(¬ʖ^:
4064,[⚆.˘}
4065,(^.◉}
4066,{˘.ʘ}
4067,{^.◉}
4068,[X.¬}
4069,:^.⚆}
4070,|ʘo˘:
4071,꒰^.⚆|
4072,|¬o◉}
4073,|^.^}
4074,(X.ʘ}
4075,:⊙෴ಠ}
4076,|◉.ʘ}
4077,[^ʖ⚆꒱
4078,(⚆.⊙}
4079,✿◉.¬}
4080,{ಥo⚆}
4081,[^oಠ}
4082,(˘ᆺ¬}
4083,{^.⚆:
4084,ʕ^.^}
4085,(◉.◉}
4086,:˘.⚆}
4087,|^.♥}
4088,[⚆.^}
4089,|^ᆺ⚆|
4090,|ಠoಠ|
4091,{˘o^}
4092,(ಠ.˘}
4093,(♥.˘|
4094,[⚆.˘}
4095,|⊙o⊙|
4096,(˘.◉}
4097,|¬.◉}
4098,꒰ಠ.◉}
4099,{¬o♥|
4100,(¬.¬}
4101,|˘.^}
4102,[˘.⚆|
4103,{¬.ʘ}
4104,[◉ᆺಥ}
4105,|˘.⊙}
4106,[⚆益¬|
4107,{ಠ.^|
4108,✿^oಠ꒱
4109,[⊙.ʘ}
4110,|^.◉}
4111,:¬.¬|
4112,:⚆.⚆:
4113,[⚆o◉꒱
4114,[˘.ʘ}
4115,{⊙.¬:
4116,(⊙.ಠ|
4117,:˘.˘}
4118,|^.¬}
4119,[^.⚆}
4120,(⊙.⚆:
4121,{⚆ᆺ♥|
4122,(¬.¬:
4123,{˘ᆺ⊙}
4124,[⚆o˘}
4125,{ಠ෴♥}
4126,(⚆.˘}
4127,[◉.X}
4128,|⊙.⊙꒱
4129,|⊙.⊙꒱
4130,{♥ʖ¬|
4131,|ಠ.◕|
4132,:⊙.◉|
4133,[X.¬}
4134,[X.^|
4135,[⊙ʖ⚆}
4136,|ಠ.X}
4137,[ಥoʘ:
4138,✿◉益˘}
4139,|⊙ᆺ^}
4140,:¬.^}
4141,{⚆.⊙|
4142,[⚆.¬}
4143,{¬ʖ⚆꒱
4144,꒰¬.^}
4145,(˘.ಠ}
4146,[˘oಠ:
4147,:⚆.˘}
4148,(ʘ.ಠ:
4149,[♥ᴥ⊙}
4150,[˘益¬:
4151,[⚆益◉|
4152,[ಠ.¬|
4153,:⚆.ʘ}
4154,[ಠ.ಥ}
4155,:⚆.◉}
4156,:ಥ.ʘ}
4157,(⊙.⚆|
4158,{ಠ.ಠ}
4159,|^.X}
4160,[◉ʖXʔ
4161,{◉.X|
4162,|👁o˘}
4163,|⚆.⚆ʔ
4164,(◉.⚆}
4165,{⚆.ಠ}
4166,꒰^.⚆}
4167,(⊙.⚆}
4168,(˘.⚆}
4169,[◉ᆺ◉}
4170,(ʘ.X:
4171,|^.^}
4172,[¬.⚆}
4173,{⊙ʖX|
4174,:ಠ益¬}
4175,|ಠ.X}
4176,(⊙.X:
4177,(^.⚆}
4178,(ಥ.◉}
4179,|⚆.^}
4180,ʕ^.♥}
4181,[⊙.^}
4182,[⊙.¬}
4183,[^.⚆}
4184,[⚆.˘}
4185,[¬o¬}
4186,:ಠ.˘}
4187,|ಠ.˘}
4188,(X.◉}
4189,(˘.ಠ✿
4190,(⊙ʖ♥}
4191,[◉o⚆|
4192,|^ᆺ◉|
4193,[⚆ᆺ⚆}
4194,{^ᆺ⚆}
4195,{ʘ.ʘ|
4196,:♥.⚆꒱
4197,[^.ಠ|
4198,[^.◉|
4199,꒰ʘ.^|
4200,|¬.♥}
4201,꒰˘o^}
4202,꒰ಥ.^}
4203,|^.ಠ}
4204,(⚆.◉✿
4205,:◕෴◕|
4206,✿¬oX|
4207,(ಠᆺX}
4208,:ʘ.^}
4209,|¬.¬:
4210,{ʘ.⚆}
4211,|^益◉:
4212,{⊙.X}
4213,{X.ಠ|
4214,{⊙ʖ⊙|
4215,{˘.⚆}
4216,:ಠ.⊙}
4217,(◉.⚆}
4218,|⚆oX}
4219,|˘.˘|
4220,(ಠ.˘|
4221,(ಠᆺಠ}
4222,{⚆.♥|
4223,{⚆.⊙|
4224,(⚆.◉:
4225,[˘ᴥ◉|
4226,(¬.˘}
4227,꒰ʘ.ಠ}
4228,|⊙.◕}
4229,[¬.⊙|
4230,(⚆.X}
4231,(^.ʘ|
4232,{¬.⊙}
4233,(⊙ᆺ♥|
4234,✿^o⚆}
4235,[⊙o¬}
4236,[˘益X}
4237,|⚆.◉}
4238,꒰^.X}
4239,{X益⊙}
4240,|⊙.˘}
4241,|👁.^|
4242,{♥.⊙|
4243,(◉.ಠ}
4244,[^.♥ʔ
4245,[ಠᆺ⚆:
4246,|˘.⚆}
4247,|⚆益ʘʔ
4248,[◉.⊙:
4249,(⚆.^}
4250,{ಠ.◉}
4251,(¬.¬}
4252,{^ᆺಠ|
4253,:ಠ.⚆|
4254,|˘.ಠ}
4255,[¬o¬|
4256,{˘.♥}
4257,|^.¬|
4258,|˘.¬꒱
4259,ʕ◉.^}
4260,[ಠ.⊙}
4261,ʕ◉.¬}
4262,[Xoಠ}
4263,[◉.˘}
4264,(^o⚆}
4265,:¬.^|
4266,[X.◉}
4267,|ಠʖಠʔ
4268,:◉.˘|
4269,[♥.˘|
4270,|ಠᆺ◉}
4271,|˘.◉}
4272,✿X.⚆}
4273,|¬.^}
4274,(˘ʖ♥|
4275,꒰ಠ.˘}
4276,|¬.👁|
4277,|^.˘꒱
4278,꒰ಠ.⊙}
4279,(^ᆺಠ|
4280,(♥.X:
4281,{¬.⚆}
4282,[◉.^}
4283,{◉.⚆|
4284,{¬.ʘ}
4285,|ಠ.ಠ}
4286,(Xᆺ˘|
4287,|ಠ.ಠ}
4288,{⚆o^:
4289,|˘.˘}
4290,[ಠ.⊙}
4291,{¬.˘}
4292,[¬.⚆}
4293,(^oಠ|
4294,꒰⚆.⊙|
4295,{⊙.⚆}
4296,{◉o¬}
4297,{⚆.¬|
4298,|¬.ಠ}
4299,:^.⚆}
4300,(ಥ.X:
4301,|♥෴ಠ}
4302,|◉.⊙}
4303,|˘.˘|
4304,:˘.¬:
4305,:ʘ.ಠ}
4306,{¬.⚆}
4307,(ಠ.˘}
4308,:ʘ.⊙✿
4309,[ಠ.ʘ}
4310,[♥.⊙}
4311,|¬.◉}
4312,{X.ʘ}
4313,[◉.⚆}
4314,|ಠo◉}
4315,{X益˘|
4316,[¬.◉}
4317,:ಠo˘꒱
4318,|˘.^|
4319,[ಠ.¬✿
4320,✿⚆.ಠ}
4321,꒰⊙oX}
4322,|⊙.¬}
4323,{⚆ᆺ˘꒱
4324,{^.ಠ}
4325,(^.¬}
4326,[¬.⚆|
4327,{ʘᆺಠ|
4328,|♥.ಥ}
4329,꒰˘.⊙}
4330,[^.^|
4331,:◕o˘}
4332,꒰˘.˘}
4333,(◉.⚆}
4334,[⊙.◉}
4335,(^.⚆}
4336,(◉.ʘ:
4337,[ಠᆺ^|
4338,(˘.˘}
4339,✿ಠ.X|
4340,|X.◕}
4341,(¬o♥:
4342,[⚆.ಠ}
4343,[👁.◉}
4344,|^.^}
4345,[◉.⊙}
4346,:ಠoಠ}
4347,|^o⚆:
4348,|¬.◉}
4349,[˘.⊙:
4350,|^.⊙}
4351,|ಠᆺ◉:
4352,꒰⊙oಠ|
4353,(X.¬}
4354,[⚆.^}
4355,{◉.⚆}
4356,(ಠʖ¬:
4357,|Xoಠ|
4358,|⚆.¬:
4359,{˘.^:
4360,|◕.X}
4361,:˘.ʘ|
4362,:˘.X}
4363,{ʘ.⊙}
4364,[⊙ʖಠ}
4365,|⚆.¬}
4366,|⚆o^}
4367,|˘.⊙}
4368,(X.◉}
4369,(˘o¬}
4370,[⚆益¬}
4371,✿ʘ.⚆}
4372,(¬.X}
4373,꒰^ʖಥ}
4374,|◉.^}
4375,[⚆.X|
4376,(◉.◉|
4377,[˘o⊙|
4378,✿ಠᆺ👁}
4379,{˘.◕}
4380,[ಥo˘|
4381,[ಠo⚆:
4382,|ʘ.¬|
4383,|¬.^}
4384,:˘.♥✿
4385,꒰^oʘ|
4386,꒰⊙.⊙}
4387,꒰⚆.˘}
4388,꒰⊙ᆺ˘}
4389,[⊙oX꒱
4390,✿♥.˘}
4391,:◉.⊙}
4392,|ಠ.ಠ}
4393,:⚆.^|
4394,{⊙.⊙}
4395,{^.X}
4396,|^.X:
4397,(^.^}
4398,[˘ʖ◉}
4399,|Xᆺ¬}
4400,[⚆.˘|
4401,(ಠ.¬}
4402,[ಥ.^}
4403,[¬o˘|
4404,✿^.👁}
4405,:¬.^}
4406,|⊙.⊙:
4407,[¬.⚆✿
4408,[⊙oʘ|
4409,|^.◉}
4410,[˘.◉}
4411,(^.⚆|
4412,|ಠ.X}
4413,|˘.^}
4414,|X.ಠ|
4415,ʕ˘.⊙|
4416,[^.⚆|
4417,{◉.👁}
4418,{◉.˘:
4419,(X.👁✿
4420,(¬.♥|
4421,[ಠ.¬}
4422,|ʘ.^:
4423,{👁.ಠ}
4424,{˘෴ಠ|
4425,{👁ʖ◉}
4426,[¬o⊙ʔ
4427,|˘ᆺ⚆}
4428,(⚆.X}
4429,(⊙.⊙|
4430,[¬.^|
4431,[¬෴⚆}
4432,[ʘ.ಠ:
4433,|^.⚆|
4434,[^.˘}
4435,꒰♥ᆺX}
4436,{˘.^}
4437,(ಠʖ◉:
4438,(˘.⚆|
4439,:˘o˘|
4440,|¬.ಠʔ
4441,(⚆.ಠ:
4442,[⚆o˘:
4443,|˘.⚆}
4444,[^.^}
4445,[👁o^}
4446,(ಠ.⚆}
4447,|ʘ.ಠ|
4448,[♥o¬:
4449,|♥.X}
4450,{^.¬|
4451,{ಠ.⊙}
4452,:^ᆺ⚆}
4453,{˘.˘}
4454,[👁.¬|
4455,(⊙.◕|
4456,✿^.X}
4457,[˘ᆺ⊙:
4458,(¬.⊙|
4459,{ಠo◉}
4460,꒰¬.¬}
4461,(👁.¬:
4462,{˘.^}
4463,[⚆.ಠ}
4464,(◉.⚆}
4465,|¬.X}
4466,{ಥ益⊙}
4467,{X.⚆:
4468,[⊙ᆺ⊙|
4469,|^.^}
4470,:◉.⊙}
4471,(👁.^:
4472,|ʘ.ʘ}
4473,꒰^.♥}
4474,[ಠ.⊙|
4475,:¬ᆺ⚆|
4476,|^.◉}
4477,:⊙o˘}
4478,[X.♥✿
4479,{⚆.⊙|
4480,:^o◉}
4481,꒰◉.ʘ}
4482,|^.⊙}
4483,:¬ʖ˘}
4484,[⚆.˘}
4485,(👁.⊙:
4486,[¬o♥:
4487,:⊙.˘}
4488,(ಥ.^}
4489,{˘ʖ◉ʔ
4490,[◉.¬}
4491,{◉.ʘ}
4492,(ಠ.ಠ}
4493,:¬益¬:
4494,{ʘ.⊙}
4495,✿˘.⚆꒱
4496,[◉.^}
4497,(◕.˘}
4498,{˘.¬}
4499,[^.^|
4500,{⚆.⚆}
4501,|◉o^✿
4502,:⚆.˘}
4503,{¬.¬}
4504,{^.ಠ}
4505,(⚆ʖ⚆}
4506,[^ᆺ⊙✿
4507,|ಠ.X:
4508,[♥.ಠ}
4509,:👁ᆺ^}
4510,{◉.👁}
4511,|⚆.⊙}
4512,{˘.👁|
4513,[ʘᆺ♥}
4514,[◉.^}
4515,|^.X}
4516,(^.˘}
4517,[ಠoಠ꒱
4518,{¬.⚆}
4519,|¬.⊙}
4520,(^.ಠ}
4521,|^.⚆|
4522,✿ಠᆺ♥}
4523,(◉ᆺ^}
4524,꒰◕෴⊙}
4525,{ʘ.^:
4526,{ಠ.X:
4527,{⚆.⚆|
4528,|˘.ʘ|
4529,[ʘ.⚆}
4530,|◉.⊙}
4531,:^.⚆:
4532,|◉.ಠ|
4533,(ಠʖ^}
4534,(◉ᆺಥ}
4535,:⊙.^}
4536,:˘.♥}
4537,(˘.◉✿
4538,{◉.^}
4539,:⚆.¬|
4540,[◕oಠ}
4541,{¬.˘}
4542,[¬.◉꒱
4543,✿X.⊙:
4544,(ಠ.⊙}
4545,{⚆.👁✿
4546,{ಠ.⚆|
4547,{⊙.^}
4548,{^.♥ʔ
4549,[◉.X}
4550,{^.˘꒱
4551,[♥.˘|
4552,{⚆o⚆}
4553,(⊙.^}
4554,{⚆.⚆}
4555,(◕o◉}
4556,{ಠ.◉}
4557,ʕ˘.˘✿
4558,{♥ᆺಠ}
4559,(⊙ᆺ^}
4560,|^o¬}
4561,{^.◉}
4562,:ಠ.X✿
4563,{^.⊙}
4564,:⚆.ಠ|
4565,[X.ಠ}
4566,(¬.ಥ}
4567,(♥.^|
4568,꒰♥.◉}
4569,|⊙.◉}
4570,{ಥ.ಠ}
4571,(◉.⊙}
4572,|⚆.ಠ}
4573,[^.👁|
4574,[˘ʖ⊙:
4575,(^o⚆}
4576,|⚆.⚆|
4577,|^o˘}
4578,[♥.👁}
4579,(◉.◉}
4580,[⊙.♥:
4581,:X.ಥ|
4582,|⊙.¬}
4583,{ʘ.^|
4584,꒰^ᆺ⚆}
4585,(˘o◉}
4586,꒰˘.◉}
4587,{^oಥ|
4588,:◉෴¬:
4589,|⊙.⚆}
4590,(¬.◉|
4591,✿⚆.^✿
4592,[^.X}
4593,(ಥ.¬:
4594,{^.👁}
4595,[ಠ.◉:
4596,[¬o˘:
4597,{ಠ.^}
4598,{¬.^|
4599,|⊙.^|
4600,{˘ʖಠ}
4601,|ಥ.^|
